date,latitude,longitude,temp_max,temp_min,temp_mean,precipitation,rain,snowfall,precipitation_hours,wind_speed_max,wind_gusts_max,wind_direction,radiation,evapotranspiration,source,fetched_at,location_name,country
2020-05-21,-26.2044,28.0456,18.2,6.8,11.9,0.0,0.0,0.0,0.0,12.9,25.9,354,16.09,2.8,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-05-22,-26.2044,28.0456,19.0,5.3,12.0,0.0,0.0,0.0,0.0,11.9,30.6,182,16.61,3.2,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-05-23,-26.2044,28.0456,19.8,6.0,12.8,0.0,0.0,0.0,0.0,14.0,26.3,158,16.56,3.19,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-05-24,-26.2044,28.0456,18.5,6.1,12.4,0.0,0.0,0.0,0.0,15.4,29.5,330,16.42,3.38,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-05-25,-26.2044,28.0456,18.4,9.4,13.2,0.0,0.0,0.0,0.0,24.5,56.2,309,14.38,3.71,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-05-26,-26.2044,28.0456,15.9,2.5,9.6,0.0,0.0,0.0,0.0,22.8,47.2,230,16.27,3.74,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-05-27,-26.2044,28.0456,11.1,-0.3,4.5,0.0,0.0,0.0,0.0,24.7,54.0,198,16.83,3.01,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-05-28,-26.2044,28.0456,16.0,0.8,7.0,0.0,0.0,0.0,0.0,12.8,28.8,226,16.64,3.11,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-05-29,-26.2044,28.0456,18.0,3.1,10.0,0.0,0.0,0.0,0.0,18.4,42.8,218,16.06,3.43,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-05-30,-26.2044,28.0456,21.0,5.9,12.1,0.0,0.0,0.0,0.0,12.8,26.3,205,16.05,3.27,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-05-31,-26.2044,28.0456,21.5,5.4,13.4,0.0,0.0,0.0,0.0,12.0,27.4,190,16.21,3.46,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-06-01,-26.2044,28.0456,21.5,5.2,12.6,0.0,0.0,0.0,0.0,12.0,24.8,171,16.39,3.51,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-06-02,-26.2044,28.0456,22.5,5.2,12.9,0.0,0.0,0.0,0.0,12.7,20.5,192,16.2,3.37,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-06-03,-26.2044,28.0456,21.3,6.7,13.6,0.0,0.0,0.0,0.0,13.0,24.8,326,16.11,3.26,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-06-04,-26.2044,28.0456,20.1,4.7,13.3,0.0,0.0,0.0,0.0,12.6,32.8,5,15.96,3.55,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-06-05,-26.2044,28.0456,18.7,4.8,11.2,0.0,0.0,0.0,0.0,15.2,28.1,358,15.72,2.85,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-06-06,-26.2044,28.0456,18.5,3.5,10.8,0.0,0.0,0.0,0.0,11.4,28.1,80,15.66,2.98,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-06-07,-26.2044,28.0456,18.4,3.3,11.0,0.0,0.0,0.0,0.0,13.1,25.6,191,15.75,3.0,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-06-08,-26.2044,28.0456,17.8,5.0,11.3,0.0,0.0,0.0,0.0,10.8,28.4,170,15.76,3.15,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-06-09,-26.2044,28.0456,17.0,5.6,11.4,0.0,0.0,0.0,0.0,15.1,37.4,337,15.7,3.05,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-06-10,-26.2044,28.0456,16.5,4.2,10.2,0.0,0.0,0.0,0.0,22.6,50.4,340,15.56,3.05,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-06-11,-26.2044,28.0456,15.1,3.3,10.0,0.0,0.0,0.0,0.0,21.0,46.8,276,13.63,3.16,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-06-12,-26.2044,28.0456,8.4,-1.0,3.3,0.0,0.0,0.0,0.0,26.8,59.4,191,15.93,2.62,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-06-13,-26.2044,28.0456,12.0,-2.6,4.4,0.0,0.0,0.0,0.0,13.8,27.0,103,16.05,2.66,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-06-14,-26.2044,28.0456,12.4,-1.4,5.9,0.0,0.0,0.0,0.0,12.0,31.7,325,15.75,2.76,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-06-15,-26.2044,28.0456,14.2,-1.2,6.6,0.0,0.0,0.0,0.0,12.1,23.0,200,15.58,2.59,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-06-16,-26.2044,28.0456,9.8,2.8,5.2,5.4,4.8,0.42,12.0,18.0,35.3,99,6.27,1.34,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-06-17,-26.2044,28.0456,11.4,3.0,6.0,3.4,3.4,0.0,10.0,18.8,42.1,91,11.48,1.6,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-06-18,-26.2044,28.0456,12.1,1.0,5.6,0.0,0.0,0.0,0.0,14.3,31.7,138,11.69,1.82,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-06-19,-26.2044,28.0456,13.4,0.8,6.1,0.0,0.0,0.0,0.0,11.4,25.6,135,15.09,2.1,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-06-20,-26.2044,28.0456,14.4,0.9,7.0,0.0,0.0,0.0,0.0,11.7,30.2,198,15.36,2.42,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-06-21,-26.2044,28.0456,15.0,2.5,8.1,0.0,0.0,0.0,0.0,19.4,43.9,201,15.52,2.78,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-06-22,-26.2044,28.0456,15.9,4.2,8.9,0.0,0.0,0.0,0.0,16.5,36.0,41,15.39,2.95,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-06-23,-26.2044,28.0456,16.4,0.8,8.3,0.0,0.0,0.0,0.0,11.9,28.4,252,15.45,2.86,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-06-24,-26.2044,28.0456,18.0,1.1,8.9,0.0,0.0,0.0,0.0,12.7,20.9,157,15.76,2.92,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-06-25,-26.2044,28.0456,15.6,3.5,8.6,0.0,0.0,0.0,0.0,12.2,28.8,351,15.44,2.53,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-06-26,-26.2044,28.0456,15.2,3.8,8.9,0.0,0.0,0.0,0.0,22.4,49.3,302,14.63,2.69,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-06-27,-26.2044,28.0456,16.5,3.4,9.3,0.0,0.0,0.0,0.0,21.3,48.6,257,15.63,3.16,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-06-28,-26.2044,28.0456,15.5,3.4,8.3,0.0,0.0,0.0,0.0,23.7,52.9,214,15.61,3.4,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-06-29,-26.2044,28.0456,16.8,1.6,8.2,0.0,0.0,0.0,0.0,19.5,37.4,197,15.58,2.82,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-06-30,-26.2044,28.0456,17.6,2.2,9.1,0.0,0.0,0.0,0.0,18.1,42.1,91,15.67,3.25,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-07-01,-26.2044,28.0456,16.6,4.2,9.2,0.0,0.0,0.0,0.0,15.0,29.5,353,15.34,2.42,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-07-02,-26.2044,28.0456,17.8,4.6,10.0,0.0,0.0,0.0,0.0,16.3,39.6,216,15.57,2.99,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-07-03,-26.2044,28.0456,18.5,5.1,10.2,0.0,0.0,0.0,0.0,21.4,47.2,181,16.1,3.54,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-07-04,-26.2044,28.0456,19.1,4.8,10.6,0.0,0.0,0.0,0.0,13.7,30.2,252,15.85,3.33,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-07-05,-26.2044,28.0456,19.4,4.8,10.3,0.0,0.0,0.0,0.0,23.1,51.8,190,16.24,3.99,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-07-06,-26.2044,28.0456,21.0,3.1,11.0,0.0,0.0,0.0,0.0,16.2,38.2,327,16.25,3.88,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-07-07,-26.2044,28.0456,21.6,4.3,12.5,0.0,0.0,0.0,0.0,14.0,28.4,263,16.15,4.09,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-07-08,-26.2044,28.0456,15.8,5.8,10.1,0.0,0.0,0.0,0.0,27.9,56.2,61,15.06,2.93,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-07-09,-26.2044,28.0456,15.9,6.8,10.4,0.0,0.0,0.0,0.0,27.2,59.0,349,11.38,2.26,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-07-10,-26.2044,28.0456,17.0,6.9,11.6,0.0,0.0,0.0,0.0,29.3,62.3,336,14.97,3.09,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-07-11,-26.2044,28.0456,11.6,2.3,8.0,0.0,0.0,0.0,0.0,35.1,74.2,242,15.02,3.27,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-07-12,-26.2044,28.0456,14.2,-0.9,6.3,0.0,0.0,0.0,0.0,23.4,49.3,48,16.53,3.49,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-07-13,-26.2044,28.0456,16.6,2.8,8.5,0.0,0.0,0.0,0.0,21.3,41.4,312,16.65,3.67,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-07-14,-26.2044,28.0456,11.0,1.2,5.8,0.0,0.0,0.0,0.0,25.4,56.5,215,16.58,3.29,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-07-15,-26.2044,28.0456,13.2,-3.0,4.7,0.0,0.0,0.0,0.0,25.7,51.8,131,16.92,3.21,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-07-16,-26.2044,28.0456,17.5,-1.3,6.7,0.0,0.0,0.0,0.0,13.0,32.8,120,17.06,3.39,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-07-17,-26.2044,28.0456,19.3,0.0,8.8,0.0,0.0,0.0,0.0,12.6,31.0,149,16.98,3.76,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-07-18,-26.2044,28.0456,20.5,2.8,10.8,0.0,0.0,0.0,0.0,12.9,19.4,292,17.03,3.46,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-07-19,-26.2044,28.0456,21.2,3.0,11.9,0.0,0.0,0.0,0.0,13.0,26.6,140,17.31,3.97,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-07-20,-26.2044,28.0456,19.6,5.4,11.0,0.0,0.0,0.0,0.0,12.8,28.8,338,17.06,3.53,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-07-21,-26.2044,28.0456,19.5,4.4,10.9,0.0,0.0,0.0,0.0,13.6,27.7,170,17.4,3.95,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-07-22,-26.2044,28.0456,18.8,1.9,9.9,0.0,0.0,0.0,0.0,13.4,28.4,182,17.27,3.64,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-07-23,-26.2044,28.0456,17.8,2.9,9.4,0.0,0.0,0.0,0.0,12.6,28.8,44,17.09,3.31,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-07-24,-26.2044,28.0456,16.1,2.8,8.4,0.0,0.0,0.0,0.0,12.2,27.7,18,17.16,2.85,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-07-25,-26.2044,28.0456,15.2,1.5,7.7,0.0,0.0,0.0,0.0,11.6,28.4,349,17.12,2.75,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-07-26,-26.2044,28.0456,17.0,1.2,8.8,0.0,0.0,0.0,0.0,16.6,35.6,214,17.61,3.5,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-07-27,-26.2044,28.0456,15.6,2.9,8.5,0.0,0.0,0.0,0.0,20.2,44.6,71,16.88,3.05,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-07-28,-26.2044,28.0456,14.6,4.6,8.7,0.0,0.0,0.0,0.0,15.7,37.1,337,11.08,2.1,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-07-29,-26.2044,28.0456,16.7,4.5,10.1,0.0,0.0,0.0,0.0,12.9,30.2,233,17.54,3.35,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-07-30,-26.2044,28.0456,18.5,4.8,10.9,0.0,0.0,0.0,0.0,22.6,51.5,190,17.82,3.93,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-07-31,-26.2044,28.0456,20.0,4.2,11.9,0.0,0.0,0.0,0.0,11.9,30.6,312,17.77,3.7,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-08-01,-26.2044,28.0456,21.0,7.6,13.4,0.0,0.0,0.0,0.0,10.9,27.0,183,18.25,4.0,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-08-02,-26.2044,28.0456,21.2,4.6,12.7,0.0,0.0,0.0,0.0,12.8,31.0,19,18.09,4.12,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-08-03,-26.2044,28.0456,20.0,6.2,11.9,0.0,0.0,0.0,0.0,12.7,29.2,339,18.36,3.68,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-08-04,-26.2044,28.0456,20.5,2.9,11.3,0.0,0.0,0.0,0.0,13.0,29.2,273,18.79,4.1,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-08-05,-26.2044,28.0456,19.5,6.3,13.3,0.0,0.0,0.0,0.0,17.3,40.7,347,18.73,4.28,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-08-06,-26.2044,28.0456,19.0,6.2,11.8,0.0,0.0,0.0,0.0,22.8,52.2,322,18.27,4.01,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-08-07,-26.2044,28.0456,12.9,3.7,8.7,0.0,0.0,0.0,0.0,26.3,56.2,94,11.11,2.53,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-08-08,-26.2044,28.0456,16.1,3.3,9.3,0.0,0.0,0.0,0.0,27.0,60.1,351,18.45,3.06,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-08-09,-26.2044,28.0456,20.6,5.8,12.6,0.0,0.0,0.0,0.0,25.6,56.5,314,18.54,4.09,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-08-10,-26.2044,28.0456,18.9,3.5,10.1,0.0,0.0,0.0,0.0,16.3,37.1,190,19.68,4.31,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-08-11,-26.2044,28.0456,19.6,4.2,11.8,0.0,0.0,0.0,0.0,25.4,57.6,330,19.31,4.27,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-08-12,-26.2044,28.0456,22.0,8.4,14.7,0.0,0.0,0.0,0.0,22.4,51.8,315,18.92,4.83,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-08-13,-26.2044,28.0456,19.0,5.7,11.5,0.0,0.0,0.0,0.0,22.0,50.8,198,20.11,4.9,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-08-14,-26.2044,28.0456,19.0,2.2,11.2,0.0,0.0,0.0,0.0,21.7,50.0,336,19.88,4.5,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-08-15,-26.2044,28.0456,21.0,7.4,14.1,0.0,0.0,0.0,0.0,27.1,62.3,328,19.25,4.77,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-08-16,-26.2044,28.0456,18.5,5.9,12.1,0.0,0.0,0.0,0.0,20.3,45.0,220,19.83,4.62,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-08-17,-26.2044,28.0456,19.1,2.2,10.9,0.0,0.0,0.0,0.0,30.3,67.0,11,19.48,4.14,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-08-18,-26.2044,28.0456,15.7,2.0,9.0,0.6,0.6,0.0,3.0,23.9,52.2,243,15.05,3.09,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-08-19,-26.2044,28.0456,13.4,-0.9,5.1,0.0,0.0,0.0,0.0,27.4,54.7,175,21.02,3.87,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-08-20,-26.2044,28.0456,15.9,2.0,8.1,0.0,0.0,0.0,0.0,17.5,43.2,347,20.34,3.68,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-08-21,-26.2044,28.0456,18.0,4.4,11.0,0.0,0.0,0.0,0.0,14.7,28.4,16,20.15,3.7,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-08-22,-26.2044,28.0456,18.0,4.2,10.5,0.0,0.0,0.0,0.0,16.3,35.6,357,18.53,3.29,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-08-23,-26.2044,28.0456,20.6,4.3,12.9,0.0,0.0,0.0,0.0,13.4,29.2,258,20.35,3.96,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-08-24,-26.2044,28.0456,22.9,8.9,15.5,0.0,0.0,0.0,0.0,13.8,34.2,288,20.5,4.73,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-08-25,-26.2044,28.0456,23.7,8.9,16.6,0.0,0.0,0.0,0.0,18.6,44.3,311,20.85,5.25,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-08-26,-26.2044,28.0456,25.4,13.0,18.5,0.0,0.0,0.0,0.0,22.2,46.8,348,20.36,5.87,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-08-27,-26.2044,28.0456,20.5,9.8,15.3,0.0,0.0,0.0,0.0,31.8,68.4,1,20.49,4.68,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-08-28,-26.2044,28.0456,23.1,9.7,15.9,0.0,0.0,0.0,0.0,29.5,82.4,336,18.02,4.35,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-08-29,-26.2044,28.0456,20.9,9.6,15.5,0.2,0.2,0.0,2.0,17.3,36.0,249,13.67,3.67,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-08-30,-26.2044,28.0456,17.2,5.2,10.1,0.0,0.0,0.0,0.0,21.5,49.3,199,21.46,4.71,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-08-31,-26.2044,28.0456,17.6,2.5,10.0,0.3,0.3,0.0,1.0,24.1,54.7,9,18.82,3.66,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-09-01,-26.2044,28.0456,13.8,7.8,10.0,7.1,7.1,0.0,23.0,27.2,58.0,30,6.42,1.23,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-09-02,-26.2044,28.0456,16.2,7.2,10.0,1.0,1.0,0.0,7.0,31.1,67.7,20,10.83,1.78,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-09-03,-26.2044,28.0456,23.0,7.5,14.1,0.0,0.0,0.0,0.0,25.9,51.8,341,20.23,3.78,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-09-04,-26.2044,28.0456,26.0,8.8,17.5,0.0,0.0,0.0,0.0,15.5,34.6,138,21.77,4.56,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-09-05,-26.2044,28.0456,22.6,8.7,15.5,0.0,0.0,0.0,0.0,15.1,34.9,350,22.0,4.26,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-09-06,-26.2044,28.0456,22.3,8.2,14.9,0.0,0.0,0.0,0.0,17.3,35.6,3,21.03,4.57,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-09-07,-26.2044,28.0456,23.9,7.5,14.9,0.0,0.0,0.0,0.0,17.3,38.2,314,22.07,4.75,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-09-08,-26.2044,28.0456,24.9,7.8,16.8,0.0,0.0,0.0,0.0,13.4,33.1,143,22.72,5.11,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-09-09,-26.2044,28.0456,25.2,8.8,16.5,0.0,0.0,0.0,0.0,16.2,36.4,248,22.76,5.05,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-09-10,-26.2044,28.0456,25.5,8.1,17.4,0.0,0.0,0.0,0.0,23.3,52.6,116,23.31,6.04,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-09-11,-26.2044,28.0456,24.6,7.8,16.1,0.0,0.0,0.0,0.0,15.5,39.6,46,23.23,5.24,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-09-12,-26.2044,28.0456,24.0,9.1,16.2,0.0,0.0,0.0,0.0,18.4,45.0,12,23.32,5.54,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-09-13,-26.2044,28.0456,21.4,8.6,15.2,0.0,0.0,0.0,0.0,22.8,54.0,353,23.55,5.11,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-09-14,-26.2044,28.0456,25.4,10.6,17.7,0.0,0.0,0.0,0.0,21.0,48.6,327,21.62,5.67,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-09-15,-26.2044,28.0456,25.9,11.6,19.1,0.0,0.0,0.0,0.0,24.4,56.9,315,19.94,5.8,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-09-16,-26.2044,28.0456,23.6,13.2,17.7,1.6,1.6,0.0,5.0,28.2,57.2,346,17.59,4.43,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-09-17,-26.2044,28.0456,26.0,9.6,18.4,0.0,0.0,0.0,0.0,24.4,50.0,351,22.44,5.78,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-09-18,-26.2044,28.0456,26.1,11.8,18.9,0.1,0.1,0.0,1.0,26.6,60.5,330,22.54,5.43,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-09-19,-26.2044,28.0456,27.8,13.1,19.9,0.2,0.2,0.0,2.0,17.5,40.3,309,21.52,5.41,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-09-20,-26.2044,28.0456,28.5,14.7,21.4,0.0,0.0,0.0,0.0,25.1,59.0,331,20.73,6.63,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-09-21,-26.2044,28.0456,26.8,12.8,20.5,0.7,0.7,0.0,2.0,23.3,55.4,320,21.23,6.11,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-09-22,-26.2044,28.0456,21.8,7.7,14.0,0.0,0.0,0.0,0.0,22.5,46.4,50,22.76,4.51,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-09-23,-26.2044,28.0456,23.2,6.8,15.0,0.0,0.0,0.0,0.0,15.9,31.7,355,24.46,4.77,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-09-24,-26.2044,28.0456,25.5,8.6,17.8,0.0,0.0,0.0,0.0,13.4,30.2,335,25.11,5.64,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-09-25,-26.2044,28.0456,28.1,13.1,20.8,0.0,0.0,0.0,0.0,25.3,65.5,325,23.62,6.79,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-09-26,-26.2044,28.0456,24.9,11.4,18.2,0.0,0.0,0.0,0.0,19.3,50.8,232,25.38,6.65,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-09-27,-26.2044,28.0456,24.5,6.9,15.6,0.0,0.0,0.0,0.0,21.7,49.7,244,26.83,6.77,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-09-28,-26.2044,28.0456,23.9,5.9,15.0,0.0,0.0,0.0,0.0,16.5,41.8,229,26.77,6.25,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-09-29,-26.2044,28.0456,23.7,7.2,15.3,0.0,0.0,0.0,0.0,14.8,33.1,187,26.93,6.46,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-09-30,-26.2044,28.0456,21.9,9.3,15.0,2.2,2.2,0.0,8.0,27.0,58.0,12,17.23,3.92,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-10-01,-26.2044,28.0456,23.2,10.6,16.1,1.5,1.5,0.0,4.0,36.1,78.1,3,20.49,3.88,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-10-02,-26.2044,28.0456,20.8,10.6,14.5,6.8,6.8,0.0,10.0,39.3,83.2,32,16.52,2.82,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-10-03,-26.2044,28.0456,20.0,11.4,14.6,0.6,0.6,0.0,5.0,19.8,46.1,353,12.44,2.44,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-10-04,-26.2044,28.0456,26.9,10.1,18.8,0.0,0.0,0.0,0.0,15.3,38.5,304,22.77,5.06,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-10-05,-26.2044,28.0456,24.0,14.1,17.0,16.6,16.6,0.0,11.0,19.5,45.0,5,14.59,3.06,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-10-06,-26.2044,28.0456,20.3,13.1,15.7,1.9,1.9,0.0,8.0,13.7,27.4,358,12.0,2.4,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-10-07,-26.2044,28.0456,19.9,11.6,15.1,1.1,1.1,0.0,4.0,22.1,50.0,26,14.43,2.86,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
2020-10-08,-26.2044,28.0456,23.2,10.1,15.5,0.0,0.0,0.0,0.0,19.5,43.9,4,24.42,4.77,open_meteo,2026-01-17T20:00:00.861773,Johannesburg,South Africa
